code	name	currentratio	quickratio	cashratio	
300430	诚益通	2.775099992752075	1.670799970626831	30.097200393676758	
000613	大东海A	0.847599983215332	0.8389999866485596	72.80750274658203	
600562	国睿科技	3.3524999618530273	1.9467999935150146	67.01850128173828	
002560	通达股份	2.369999885559082	1.864400029182434	27.16830062866211	
603861	白云电器	2.299099922180176	1.7813999652862549	12.644000053405762	
300270	中威电子	2.434499979019165	1.9097000360488892	46.38639831542969	
600367	红星发展	2.246000051498413	1.570199966430664	54.18299865722656	
600085	同仁堂	3.500499963760376	2.261899948120117	144.76170349121094	
600885	宏发股份	2.051800012588501	1.5824999809265137	20.193899154663086	
000760	斯太尔	1.1231000423431396	0.795199990272522	37.019100189208984	
002559	亚威股份	2.6149001121520996	1.886199951171875	94.94339752197266	
